week,staff_id,staff_name,role,service,present
14,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
15,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
16,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
17,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
18,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
19,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
20,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
21,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
22,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
23,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
24,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
25,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
26,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
27,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
28,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
29,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
30,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
31,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
32,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
33,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
34,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
35,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
36,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
37,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
38,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
39,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
40,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
41,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
42,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
43,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
44,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
45,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
46,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
47,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
48,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
49,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
50,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
51,STF-9dd2c561,Carol Tucker,doctor,general_medicine,0
52,STF-9dd2c561,Carol Tucker,doctor,general_medicine,1
1,STF-3014d5f2,James Brown,doctor,general_medicine,1
2,STF-3014d5f2,James Brown,doctor,general_medicine,1
3,STF-3014d5f2,James Brown,doctor,general_medicine,0
4,STF-3014d5f2,James Brown,doctor,general_medicine,1
5,STF-3014d5f2,James Brown,doctor,general_medicine,1
6,STF-3014d5f2,James Brown,doctor,general_medicine,0
7,STF-3014d5f2,James Brown,doctor,general_medicine,1
8,STF-3014d5f2,James Brown,doctor,general_medicine,1
9,STF-3014d5f2,James Brown,doctor,general_medicine,0
10,STF-3014d5f2,James Brown,doctor,general_medicine,1
11,STF-3014d5f2,James Brown,doctor,general_medicine,1
12,STF-3014d5f2,James Brown,doctor,general_medicine,0
13,STF-3014d5f2,James Brown,doctor,general_medicine,1
14,STF-3014d5f2,James Brown,doctor,general_medicine,0
15,STF-3014d5f2,James Brown,doctor,general_medicine,0
16,STF-3014d5f2,James Brown,doctor,general_medicine,1
17,STF-3014d5f2,James Brown,doctor,general_medicine,1
18,STF-3014d5f2,James Brown,doctor,general_medicine,0
19,STF-3014d5f2,James Brown,doctor,general_medicine,1
20,STF-3014d5f2,James Brown,doctor,general_medicine,1
21,STF-3014d5f2,James Brown,doctor,general_medicine,0
22,STF-3014d5f2,James Brown,doctor,general_medicine,1
23,STF-3014d5f2,James Brown,doctor,general_medicine,1
24,STF-3014d5f2,James Brown,doctor,general_medicine,0
25,STF-3014d5f2,James Brown,doctor,general_medicine,1
26,STF-3014d5f2,James Brown,doctor,general_medicine,0
27,STF-3014d5f2,James Brown,doctor,general_medicine,0
28,STF-3014d5f2,James Brown,doctor,general_medicine,0
29,STF-3014d5f2,James Brown,doctor,general_medicine,1
30,STF-3014d5f2,James Brown,doctor,general_medicine,0
31,STF-3014d5f2,James Brown,doctor,general_medicine,1
32,STF-3014d5f2,James Brown,doctor,general_medicine,0
33,STF-3014d5f2,James Brown,doctor,general_medicine,0
34,STF-3014d5f2,James Brown,doctor,general_medicine,1
35,STF-3014d5f2,James Brown,doctor,general_medicine,0
36,STF-3014d5f2,James Brown,doctor,general_medicine,0
37,STF-3014d5f2,James Brown,doctor,general_medicine,1
38,STF-3014d5f2,James Brown,doctor,general_medicine,1
39,STF-3014d5f2,James Brown,doctor,general_medicine,0
40,STF-3014d5f2,James Brown,doctor,general_medicine,1
41,STF-3014d5f2,James Brown,doctor,general_medicine,1
42,STF-3014d5f2,James Brown,doctor,general_medicine,0
43,STF-3014d5f2,James Brown,doctor,general_medicine,1
44,STF-3014d5f2,James Brown,doctor,general_medicine,0
45,STF-3014d5f2,James Brown,doctor,general_medicine,0
46,STF-3014d5f2,James Brown,doctor,general_medicine,1
47,STF-3014d5f2,James Brown,doctor,general_medicine,1
48,STF-3014d5f2,James Brown,doctor,general_medicine,0
49,STF-3014d5f2,James Brown,doctor,general_medicine,1
50,STF-3014d5f2,James Brown,doctor,general_medicine,1
51,STF-3014d5f2,James Brown,doctor,general_medicine,0
52,STF-3014d5f2,James Brown,doctor,general_medicine,1
1,STF-98cc6508,William Baker,nurse,general_medicine,1
2,STF-98cc6508,William Baker,nurse,general_medicine,1
3,STF-98cc6508,William Baker,nurse,general_medicine,0
4,STF-98cc6508,William Baker,nurse,general_medicine,1
5,STF-98cc6508,William Baker,nurse,general_medicine,0
6,STF-98cc6508,William Baker,nurse,general_medicine,0
7,STF-98cc6508,William Baker,nurse,general_medicine,1
8,STF-98cc6508,William Baker,nurse,general_medicine,1
9,STF-98cc6508,William Baker,nurse,general_medicine,0
10,STF-98cc6508,William Baker,nurse,general_medicine,1
11,STF-98cc6508,William Baker,nurse,general_medicine,1
12,STF-98cc6508,William Baker,nurse,general_medicine,0
13,STF-98cc6508,William Baker,nurse,general_medicine,1
14,STF-98cc6508,William Baker,nurse,general_medicine,0
15,STF-98cc6508,William Baker,nurse,general_medicine,0
16,STF-98cc6508,William Baker,nurse,general_medicine,1
17,STF-98cc6508,William Baker,nurse,general_medicine,1
18,STF-98cc6508,William Baker,nurse,general_medicine,0
19,STF-98cc6508,William Baker,nurse,general_medicine,1
20,STF-98cc6508,William Baker,nurse,general_medicine,1
21,STF-98cc6508,William Baker,nurse,general_medicine,0
22,STF-98cc6508,William Baker,nurse,general_medicine,0
23,STF-98cc6508,William Baker,nurse,general_medicine,1
24,STF-98cc6508,William Baker,nurse,general_medicine,0
25,STF-98cc6508,William Baker,nurse,general_medicine,1
26,STF-98cc6508,William Baker,nurse,general_medicine,1
27,STF-98cc6508,William Baker,nurse,general_medicine,0
28,STF-98cc6508,William Baker,nurse,general_medicine,1
29,STF-98cc6508,William Baker,nurse,general_medicine,1
30,STF-98cc6508,William Baker,nurse,general_medicine,0
31,STF-98cc6508,William Baker,nurse,general_medicine,0
32,STF-98cc6508,William Baker,nurse,general_medicine,1
33,STF-98cc6508,William Baker,nurse,general_medicine,0
34,STF-98cc6508,William Baker,nurse,general_medicine,1
35,STF-98cc6508,William Baker,nurse,general_medicine,1
36,STF-98cc6508,William Baker,nurse,general_medicine,0
37,STF-98cc6508,William Baker,nurse,general_medicine,1
38,STF-98cc6508,William Baker,nurse,general_medicine,1
39,STF-98cc6508,William Baker,nurse,general_medicine,0
40,STF-98cc6508,William Baker,nurse,general_medicine,1
41,STF-98cc6508,William Baker,nurse,general_medicine,1
42,STF-98cc6508,William Baker,nurse,general_medicine,0
43,STF-98cc6508,William Baker,nurse,general_medicine,1
44,STF-98cc6508,William Baker,nurse,general_medicine,1
45,STF-98cc6508,William Baker,nurse,general_medicine,0
46,STF-98cc6508,William Baker,nurse,general_medicine,1
47,STF-98cc6508,William Baker,nurse,general_medicine,1
48,STF-98cc6508,William Baker,nurse,general_medicine,0
49,STF-98cc6508,William Baker,nurse,general_medicine,1
50,STF-98cc6508,William Baker,nurse,general_medicine,1
51,STF-98cc6508,William Baker,nurse,general_medicine,0
52,STF-98cc6508,William Baker,nurse,general_medicine,0
1,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
2,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
3,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
4,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
5,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
6,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
7,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
8,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
9,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
10,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
11,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
12,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
13,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
14,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
15,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
16,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
17,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
18,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
19,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
20,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
21,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
22,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
23,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
24,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
25,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
26,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
27,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
28,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
29,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
30,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
31,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
32,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
33,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
34,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
35,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
36,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
37,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
38,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
39,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
40,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
41,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
42,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
43,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
44,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
45,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
46,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
47,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
48,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
49,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
50,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
51,STF-67f5247b,Jordan Henderson,nurse,general_medicine,0
52,STF-67f5247b,Jordan Henderson,nurse,general_medicine,1
1,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
2,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
3,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
4,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
5,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
6,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
7,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
8,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
9,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
10,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
11,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
12,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
13,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
14,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
15,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
16,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
17,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
18,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
19,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
20,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
21,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
22,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
23,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
24,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
25,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
26,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
27,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
28,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
29,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
30,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
31,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
32,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
33,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
34,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
35,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
36,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
37,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
38,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
39,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
40,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
41,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
42,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
43,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
44,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
45,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
46,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
47,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
48,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
49,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
50,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
51,STF-613d0d64,Whitney Peters,nurse,general_medicine,0
52,STF-613d0d64,Whitney Peters,nurse,general_medicine,1
1,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
2,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
3,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
4,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
5,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
6,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
7,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
8,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
9,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
10,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
11,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
12,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
13,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
14,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
15,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
16,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
17,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
18,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
19,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
20,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
21,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
22,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
23,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
24,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
25,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
26,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
27,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
28,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
29,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
30,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
31,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
32,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
33,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
34,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
35,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
36,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
37,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
38,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
39,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
40,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
41,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
42,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
43,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
44,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
45,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
46,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
47,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
48,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
49,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
50,STF-a74d38db,Brittney Phillips,nurse,general_medicine,1
51,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
52,STF-a74d38db,Brittney Phillips,nurse,general_medicine,0
1,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
2,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
3,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
4,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
5,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
6,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
7,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
8,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
9,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
10,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
11,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
12,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
13,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
14,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
15,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
16,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
17,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
18,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
19,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
20,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
21,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
22,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
23,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
24,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
25,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
26,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
27,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
28,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
29,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
30,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
31,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
32,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
33,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
34,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
35,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
36,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
37,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
38,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
39,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
40,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
41,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
42,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
43,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
44,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
45,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
46,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
47,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
48,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
49,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
50,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
51,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,0
52,STF-b3eabf08,Lauren Daniels,nurse,general_medicine,1
1,STF-b5fcdde5,Amy Silva,nurse,general_medicine,1
2,STF-b5fcdde5,Amy Silva,nurse,general_medicine,1
3,STF-b5fcdde5,Amy Silva,nurse,general_medicine,0
4,STF-b5fcdde5,Amy Silva,nurse,general_medicine,1
5,STF-b5fcdde5,Amy Silva,nurse,general_medicine,0
6,STF-b5fcdde5,Amy Silva,nurse,general_medicine,0
7,STF-b5fcdde5,Amy Silva,nurse,general_medicine,1
8,STF-b5fcdde5,Amy Silva,nurse,general_medicine,1
9,STF-b5fcdde5,Amy Silva,nurse,general_medicine,0
10,STF-b5fcdde5,Amy Silva,nurse,general_medicine,1
11,STF-b5fcdde5,Amy Silva,nurse,general_medicine,0
12,STF-b5fcdde5,Amy Silva,nurse,general_medicine,0
13,STF-b5fcdde5,Amy Silva,nurse,general_medicine,1
